time,mode,mode_name,ok,sign,exp,denorm,nan,inf,range,error
1031000,1,nodenorm,1,0,203,0,0,0,1,0
1033000,1,nodenorm,1,0,232,0,0,0,1,0
1035000,1,nodenorm,1,1,24,0,0,0,1,0
1037000,1,nodenorm,1,0,95,0,0,0,1,0
1039000,1,nodenorm,1,0,226,0,0,0,1,0
1041000,1,nodenorm,1,1,184,0,0,0,1,0
1043000,1,nodenorm,1,1,129,0,0,0,1,0
1045000,1,nodenorm,1,1,55,0,0,0,1,0
1047000,1,nodenorm,1,1,175,0,0,0,1,0
1049000,1,nodenorm,1,0,159,0,0,0,1,0
1051000,1,nodenorm,1,1,148,0,0,0,1,0
1053000,1,nodenorm,1,1,154,0,0,0,1,0
1055000,1,nodenorm,1,0,249,0,0,0,1,0
1057000,1,nodenorm,1,0,85,0,0,0,1,0
1059000,1,nodenorm,1,0,60,0,0,0,1,0
1061000,1,nodenorm,1,1,224,0,0,0,1,0
1063000,1,nodenorm,1,1,32,0,0,0,1,0
1065000,1,nodenorm,1,0,138,0,0,0,1,0
1067000,1,nodenorm,1,0,38,0,0,0,1,0
1069000,1,nodenorm,1,1,104,0,0,0,1,0
1071000,1,nodenorm,1,0,234,0,0,0,1,0
1073000,1,nodenorm,1,1,43,0,0,0,1,0
1075000,1,nodenorm,1,1,19,0,0,0,1,0
1077000,1,nodenorm,1,1,102,0,0,0,1,0
1079000,1,nodenorm,1,0,219,0,0,0,1,0
1081000,1,nodenorm,1,1,246,0,0,0,1,0
1083000,1,nodenorm,1,0,123,0,0,0,1,0
1085000,1,nodenorm,1,1,175,0,0,0,1,0
1087000,1,nodenorm,1,0,98,0,0,0,1,0
1089000,1,nodenorm,1,1,141,0,0,0,1,0
1091000,1,nodenorm,1,0,11,0,0,0,1,0
1093000,1,nodenorm,1,1,133,0,0,0,1,0
1095000,1,nodenorm,1,0,192,0,0,0,1,0
1097000,1,nodenorm,1,1,31,0,0,0,1,0
1099000,1,nodenorm,1,0,227,0,0,0,1,0
1101000,1,nodenorm,1,1,89,0,0,0,1,0
1103000,1,nodenorm,1,1,194,0,0,0,1,0
1105000,1,nodenorm,1,0,163,0,0,0,1,0
1107000,1,nodenorm,1,0,94,0,0,0,1,0
1109000,1,nodenorm,1,1,230,0,0,0,1,0
1111000,1,nodenorm,1,1,44,0,0,0,1,0
1113000,1,nodenorm,1,1,162,0,0,0,1,0
1115000,1,nodenorm,1,1,42,0,0,0,1,0
1117000,1,nodenorm,1,0,138,0,0,0,1,0
1119000,1,nodenorm,1,0,114,0,0,0,1,0
1121000,1,nodenorm,1,1,118,0,0,0,1,0
1123000,1,nodenorm,1,0,98,0,0,0,1,0
1125000,1,nodenorm,1,1,11,0,0,0,1,0
1127000,1,nodenorm,1,0,63,0,0,0,1,0
1129000,1,nodenorm,1,1,72,0,0,0,1,0
1131000,1,nodenorm,1,1,125,0,0,0,1,0
1133000,1,nodenorm,1,1,34,0,0,0,1,0
1135000,1,nodenorm,1,0,43,0,0,0,1,0
1137000,1,nodenorm,1,1,225,0,0,0,1,0
1139000,1,nodenorm,1,0,209,0,0,0,1,0
1141000,1,nodenorm,1,1,5,0,0,0,1,0
1143000,1,nodenorm,1,1,196,0,0,0,1,0
1145000,1,nodenorm,1,0,21,0,0,0,1,0
1147000,1,nodenorm,1,0,156,0,0,0,1,0
1149000,1,nodenorm,1,1,141,0,0,0,1,0
1151000,1,nodenorm,1,1,124,0,0,0,1,0
1153000,1,nodenorm,1,1,192,0,0,0,1,0
1155000,1,nodenorm,1,0,111,0,0,0,1,0
1157000,1,nodenorm,1,0,194,0,0,0,1,0
1159000,1,nodenorm,1,1,170,0,0,0,1,0
1161000,1,nodenorm,1,1,210,0,0,0,1,0
1163000,1,nodenorm,1,0,182,0,0,0,1,0
1165000,1,nodenorm,1,0,191,0,0,0,1,0
1167000,1,nodenorm,1,1,77,0,0,0,1,0
1169000,1,nodenorm,1,0,61,0,0,0,1,0
1171000,1,nodenorm,1,1,53,0,0,0,1,0
1173000,1,nodenorm,1,1,20,0,0,0,1,0
1175000,1,nodenorm,1,1,115,0,0,0,1,0
1177000,1,nodenorm,1,0,209,0,0,0,1,0
1179000,1,nodenorm,1,0,169,0,0,0,1,0
1181000,1,nodenorm,1,1,183,0,0,0,1,0
1183000,1,nodenorm,1,0,11,0,0,0,1,0
1185000,1,nodenorm,1,1,181,0,0,0,1,0
1187000,1,nodenorm,1,0,14,0,0,0,1,0
1189000,1,nodenorm,1,0,192,0,0,0,1,0
1191000,1,nodenorm,1,0,134,0,0,0,1,0
1193000,1,nodenorm,1,1,93,0,0,0,1,0
1195000,1,nodenorm,1,1,139,0,0,0,1,0
1197000,1,nodenorm,1,1,66,0,0,0,1,0
1199000,1,nodenorm,1,0,193,0,0,0,1,0
1201000,1,nodenorm,1,1,219,0,0,0,1,0
1203000,1,nodenorm,1,1,247,0,0,0,1,0
1205000,1,nodenorm,1,0,192,0,0,0,1,0
1207000,1,nodenorm,1,1,165,0,0,0,1,0
1209000,1,nodenorm,1,1,49,0,0,0,1,0
1211000,1,nodenorm,1,1,132,0,0,0,1,0
1213000,1,nodenorm,1,0,15,0,0,0,1,0
1215000,1,nodenorm,1,1,216,0,0,0,1,0
1217000,1,nodenorm,1,1,56,0,0,0,1,0
1219000,1,nodenorm,1,1,228,0,0,0,1,0
1221000,1,nodenorm,1,1,5,0,0,0,1,0
1223000,1,nodenorm,1,0,143,0,0,0,1,0
1225000,1,nodenorm,1,0,54,0,0,0,1,0
1227000,1,nodenorm,1,1,7,0,0,0,1,0
1229000,1,nodenorm,1,1,253,0,0,0,1,0
1231000,1,nodenorm,1,0,135,0,0,0,1,0
1233000,1,nodenorm,1,0,107,0,0,0,1,0
1235000,1,nodenorm,1,1,49,0,0,0,1,0
1237000,1,nodenorm,1,1,99,0,0,0,1,0
1239000,1,nodenorm,1,0,33,0,0,0,1,0
1241000,1,nodenorm,1,0,93,0,0,0,1,0
1243000,1,nodenorm,1,1,22,0,0,0,1,0
1245000,1,nodenorm,1,0,119,0,0,0,1,0
1247000,1,nodenorm,1,1,111,0,0,0,1,0
1249000,1,nodenorm,1,1,155,0,0,0,1,0
1251000,1,nodenorm,1,0,165,0,0,0,1,0
1253000,1,nodenorm,1,0,123,0,0,0,1,0
1255000,1,nodenorm,1,1,52,0,0,0,1,0
1257000,1,nodenorm,1,1,115,0,0,0,1,0
1259000,1,nodenorm,1,1,46,0,0,0,1,0
1261000,1,nodenorm,1,0,228,0,0,0,1,0
1263000,1,nodenorm,1,1,155,0,0,0,1,0
1265000,1,nodenorm,1,0,212,0,0,0,1,0
1267000,1,nodenorm,1,1,241,0,0,0,1,0
1269000,1,nodenorm,1,0,167,0,0,0,1,0
1271000,1,nodenorm,1,0,40,0,0,0,1,0
1273000,1,nodenorm,1,1,239,0,0,0,1,0
1275000,1,nodenorm,1,1,45,0,0,0,1,0
1277000,1,nodenorm,1,1,151,0,0,0,1,0
1279000,1,nodenorm,1,0,127,0,0,0,1,0
1281000,1,nodenorm,1,1,150,0,0,0,1,0
1283000,1,nodenorm,1,1,74,0,0,0,1,0
1285000,1,nodenorm,1,1,21,0,0,0,1,0
1287000,1,nodenorm,1,1,164,0,0,0,1,0
1289000,1,nodenorm,1,1,3,0,0,0,1,0
1291000,1,nodenorm,1,1,254,0,0,0,1,0
1293000,1,nodenorm,1,1,48,0,0,0,1,0
1295000,1,nodenorm,1,0,175,0,0,0,1,0
1297000,1,nodenorm,1,1,78,0,0,0,1,0
1299000,1,nodenorm,1,0,77,0,0,0,1,0
1301000,1,nodenorm,1,0,70,0,0,0,1,0
1303000,1,nodenorm,1,1,132,0,0,0,1,0
1305000,1,nodenorm,1,0,197,0,0,0,1,0
1307000,1,nodenorm,1,1,130,0,0,0,1,0
1309000,1,nodenorm,1,1,223,0,0,0,1,0
1311000,1,nodenorm,1,0,61,0,0,0,1,0
1313000,1,nodenorm,1,0,234,0,0,0,1,0
1315000,1,nodenorm,1,1,1,0,0,0,1,0
1317000,1,nodenorm,1,1,240,0,0,0,1,0
1319000,1,nodenorm,1,0,123,0,0,0,1,0
1321000,1,nodenorm,1,1,176,0,0,0,1,0
1323000,1,nodenorm,1,0,67,0,0,0,1,0
1325000,1,nodenorm,1,0,32,0,0,0,1,0
1327000,1,nodenorm,1,1,119,0,0,0,1,0
1329000,1,nodenorm,1,0,231,0,0,0,1,0
1331000,1,nodenorm,1,1,100,0,0,0,1,0
1333000,1,nodenorm,1,0,48,0,0,0,1,0
1335000,1,nodenorm,1,0,198,0,0,0,1,0
1337000,1,nodenorm,1,0,131,0,0,0,1,0
1339000,1,nodenorm,1,0,238,0,0,0,1,0
1341000,1,nodenorm,1,0,113,0,0,0,1,0
1343000,1,nodenorm,1,0,209,0,0,0,1,0
1345000,1,nodenorm,1,0,65,0,0,0,1,0
1347000,1,nodenorm,1,0,153,0,0,0,1,0
1349000,1,nodenorm,1,0,219,0,0,0,1,0
1351000,1,nodenorm,1,1,246,0,0,0,1,0
1353000,1,nodenorm,1,1,255,0,1,0,1,0
1355000,1,nodenorm,1,1,146,0,0,0,1,0
1357000,1,nodenorm,1,0,132,0,0,0,1,0
1359000,1,nodenorm,1,1,232,0,0,0,1,0
1361000,1,nodenorm,1,1,139,0,0,0,1,0
1363000,1,nodenorm,1,1,90,0,0,0,1,0
1365000,1,nodenorm,1,0,231,0,0,0,1,0
1367000,1,nodenorm,1,1,202,0,0,0,1,0
1369000,1,nodenorm,1,0,197,0,0,0,1,0
1371000,1,nodenorm,1,1,184,0,0,0,1,0
1373000,1,nodenorm,1,0,63,0,0,0,1,0
1375000,1,nodenorm,1,1,125,0,0,0,1,0
1377000,1,nodenorm,1,0,211,0,0,0,1,0
1379000,1,nodenorm,1,0,94,0,0,0,1,0
1381000,1,nodenorm,1,1,45,0,0,0,1,0
1383000,1,nodenorm,1,1,172,0,0,0,1,0
1385000,1,nodenorm,1,0,23,0,0,0,1,0
1387000,1,nodenorm,1,1,137,0,0,0,1,0
1389000,1,nodenorm,1,1,247,0,0,0,1,0
1391000,1,nodenorm,1,0,141,0,0,0,1,0
1393000,1,nodenorm,1,1,219,0,0,0,1,0
1395000,1,nodenorm,1,0,103,0,0,0,1,0
1397000,1,nodenorm,1,0,63,0,0,0,1,0
1399000,1,nodenorm,1,0,119,0,0,0,1,0
1401000,1,nodenorm,1,0,45,0,0,0,1,0
1403000,1,nodenorm,1,0,21,0,0,0,1,0
1405000,1,nodenorm,1,1,228,0,0,0,1,0
1407000,1,nodenorm,1,1,18,0,0,0,1,0
1409000,1,nodenorm,1,0,131,0,0,0,1,0
1411000,1,nodenorm,1,0,42,0,0,0,1,0
1413000,1,nodenorm,1,0,18,0,0,0,1,0
1415000,1,nodenorm,1,0,117,0,0,0,1,0
1417000,1,nodenorm,1,0,56,0,0,0,1,0
1419000,1,nodenorm,1,0,122,0,0,0,1,0
1421000,1,nodenorm,1,0,139,0,0,0,1,0
1423000,1,nodenorm,1,1,120,0,0,0,1,0
1425000,1,nodenorm,1,1,7,0,0,0,1,0
1427000,1,nodenorm,1,1,200,0,0,0,1,0
1429000,1,nodenorm,1,0,19,0,0,0,1,0
1431000,1,nodenorm,1,1,122,0,0,0,1,0
1433000,1,nodenorm,1,0,189,0,0,0,1,0
1435000,1,nodenorm,1,0,30,0,0,0,1,0
1437000,1,nodenorm,1,1,40,0,0,0,1,0
1439000,1,nodenorm,1,0,112,0,0,0,1,0
1441000,1,nodenorm,1,0,65,0,0,0,1,0
1443000,1,nodenorm,1,0,202,0,0,0,1,0
1445000,1,nodenorm,1,1,63,0,0,0,1,0
1447000,1,nodenorm,1,1,250,0,0,0,1,0
1449000,1,nodenorm,1,0,228,0,0,0,1,0
1451000,1,nodenorm,1,1,121,0,0,0,1,0
1453000,1,nodenorm,1,0,122,0,0,0,1,0
1455000,1,nodenorm,1,0,34,0,0,0,1,0
1457000,1,nodenorm,1,1,57,0,0,0,1,0
1459000,1,nodenorm,1,0,35,0,0,0,1,0
1461000,1,nodenorm,1,0,7,0,0,0,1,0
1463000,1,nodenorm,1,0,112,0,0,0,1,0
1465000,1,nodenorm,1,1,254,0,0,0,1,0
1467000,1,nodenorm,1,1,138,0,0,0,1,0
1469000,1,nodenorm,1,1,47,0,0,0,1,0
1471000,1,nodenorm,1,1,50,0,0,0,1,0
1473000,1,nodenorm,1,0,86,0,0,0,1,0
1475000,1,nodenorm,1,0,170,0,0,0,1,0
1477000,1,nodenorm,1,0,122,0,0,0,1,0
1479000,1,nodenorm,1,0,98,0,0,0,1,0
1481000,1,nodenorm,1,0,116,0,0,0,1,0
1483000,1,nodenorm,1,1,133,0,0,0,1,0
1485000,1,nodenorm,1,0,85,0,0,0,1,0
1487000,1,nodenorm,1,0,170,0,0,0,1,0
1489000,1,nodenorm,1,1,238,0,0,0,1,0
1491000,1,nodenorm,1,1,59,0,0,0,1,0
1493000,1,nodenorm,1,0,116,0,0,0,1,0
1495000,1,nodenorm,1,1,232,0,0,0,1,0
1497000,1,nodenorm,1,0,43,0,0,0,1,0
1499000,1,nodenorm,1,1,120,0,0,0,1,0
1501000,1,nodenorm,1,0,12,0,0,0,1,0
1503000,1,nodenorm,1,1,162,0,0,0,1,0
1505000,1,nodenorm,1,1,101,0,0,0,1,0
1507000,1,nodenorm,1,0,24,0,0,0,1,0
1509000,1,nodenorm,1,1,11,0,0,0,1,0
1511000,1,nodenorm,1,1,233,0,0,0,1,0
1513000,1,nodenorm,1,0,45,0,0,0,1,0
1515000,1,nodenorm,1,1,161,0,0,0,1,0
1517000,1,nodenorm,1,1,220,0,0,0,1,0
1519000,1,nodenorm,1,1,238,0,0,0,1,0
1521000,1,nodenorm,1,0,112,0,0,0,1,0
1523000,1,nodenorm,1,1,150,0,0,0,1,0
1525000,1,nodenorm,1,0,113,0,0,0,1,0
1527000,1,nodenorm,1,1,205,0,0,0,1,0
1529000,1,nodenorm,1,1,76,0,0,0,1,0
1531000,1,nodenorm,1,0,59,0,0,0,1,0
1533000,1,nodenorm,1,0,223,0,0,0,1,0
1535000,1,nodenorm,1,0,113,0,0,0,1,0
1537000,1,nodenorm,1,0,197,0,0,0,1,0
1539000,1,nodenorm,1,1,150,0,0,0,1,0
1541000,1,nodenorm,1,1,30,0,0,0,1,0
1543000,1,nodenorm,1,0,240,0,0,0,1,0
1545000,1,nodenorm,1,0,204,0,0,0,1,0
1547000,1,nodenorm,1,1,207,0,0,0,1,0
1549000,1,nodenorm,1,1,46,0,0,0,1,0
1551000,1,nodenorm,1,0,38,0,0,0,1,0
1553000,1,nodenorm,1,0,44,0,0,0,1,0
1555000,1,nodenorm,1,1,108,0,0,0,1,0
1557000,1,nodenorm,1,1,205,0,0,0,1,0
1559000,1,nodenorm,1,0,227,0,0,0,1,0
1561000,1,nodenorm,1,0,88,0,0,0,1,0
1563000,1,nodenorm,1,0,58,0,0,0,1,0
1565000,1,nodenorm,1,0,175,0,0,0,1,0
1567000,1,nodenorm,1,0,65,0,0,0,1,0
1569000,1,nodenorm,1,1,55,0,0,0,1,0
1571000,1,nodenorm,1,1,178,0,0,0,1,0
1573000,1,nodenorm,1,0,50,0,0,0,1,0
1575000,1,nodenorm,1,1,33,0,0,0,1,0
1577000,1,nodenorm,1,1,39,0,0,0,1,0
1579000,1,nodenorm,1,0,5,0,0,0,1,0
1581000,1,nodenorm,1,1,39,0,0,0,1,0
1583000,1,nodenorm,1,1,111,0,0,0,1,0
1585000,1,nodenorm,1,1,142,0,0,0,1,0
1587000,1,nodenorm,1,1,255,0,1,0,1,0
1589000,1,nodenorm,1,0,238,0,0,0,1,0
1591000,1,nodenorm,1,1,156,0,0,0,1,0
1593000,1,nodenorm,1,1,90,0,0,0,1,0
1595000,1,nodenorm,1,1,215,0,0,0,1,0
1597000,1,nodenorm,1,1,214,0,0,0,1,0
1599000,1,nodenorm,1,1,12,0,0,0,1,0
1601000,1,nodenorm,1,1,185,0,0,0,1,0
1603000,1,nodenorm,1,1,178,0,0,0,1,0
1605000,1,nodenorm,1,0,240,0,0,0,1,0
1607000,1,nodenorm,1,1,243,0,0,0,1,0
1609000,1,nodenorm,1,0,24,0,0,0,1,0
1611000,1,nodenorm,1,1,195,0,0,0,1,0
1613000,1,nodenorm,1,0,200,0,0,0,1,0
1615000,1,nodenorm,1,1,74,0,0,0,1,0
1617000,1,nodenorm,1,0,88,0,0,0,1,0
1619000,1,nodenorm,1,1,55,0,0,0,1,0
1621000,1,nodenorm,1,1,239,0,0,0,1,0
1623000,1,nodenorm,1,1,163,0,0,0,1,0
1625000,1,nodenorm,1,1,172,0,0,0,1,0
1627000,1,nodenorm,1,0,82,0,0,0,1,0
1629000,1,nodenorm,1,1,126,0,0,0,1,0
1631000,1,nodenorm,1,0,20,0,0,0,1,0
1633000,1,nodenorm,1,0,179,0,0,0,1,0
1635000,1,nodenorm,1,0,162,0,0,0,1,0
1637000,1,nodenorm,1,1,100,0,0,0,1,0
1639000,1,nodenorm,1,0,16,0,0,0,1,0
1641000,1,nodenorm,1,1,58,0,0,0,1,0
1643000,1,nodenorm,1,1,134,0,0,0,1,0
1645000,1,nodenorm,1,1,227,0,0,0,1,0
1647000,1,nodenorm,1,1,217,0,0,0,1,0
1649000,1,nodenorm,1,0,188,0,0,0,1,0
1651000,1,nodenorm,1,1,118,0,0,0,1,0
1653000,1,nodenorm,1,0,62,0,0,0,1,0
1655000,1,nodenorm,1,0,99,0,0,0,1,0
1657000,1,nodenorm,1,0,46,0,0,0,1,0
1659000,1,nodenorm,1,1,121,0,0,0,1,0
1661000,1,nodenorm,1,1,13,0,0,0,1,0
1663000,1,nodenorm,1,1,200,0,0,0,1,0
1665000,1,nodenorm,1,0,72,0,0,0,1,0
1667000,1,nodenorm,1,0,226,0,0,0,1,0
1669000,1,nodenorm,1,1,108,0,0,0,1,0
1671000,1,nodenorm,1,0,76,0,0,0,1,0
1673000,1,nodenorm,1,0,11,0,0,0,1,0
1675000,1,nodenorm,1,0,158,0,0,0,1,0
1677000,1,nodenorm,1,1,131,0,0,0,1,0
1679000,1,nodenorm,1,1,119,0,0,0,1,0
1681000,1,nodenorm,1,0,144,0,0,0,1,0
1683000,1,nodenorm,1,1,87,0,0,0,1,0
1685000,1,nodenorm,1,0,60,0,0,0,1,0
1687000,1,nodenorm,1,0,159,0,0,0,1,0
1689000,1,nodenorm,1,1,6,0,0,0,1,0
1691000,1,nodenorm,1,1,135,0,0,0,1,0
1693000,1,nodenorm,1,0,173,0,0,0,1,0
1695000,1,nodenorm,1,1,69,0,0,0,1,0
1697000,1,nodenorm,1,0,135,0,0,0,1,0
1699000,1,nodenorm,1,0,39,0,0,0,1,0
1701000,1,nodenorm,1,1,110,0,0,0,1,0
1703000,1,nodenorm,1,0,7,0,0,0,1,0
1705000,1,nodenorm,1,0,126,0,0,0,1,0
1707000,1,nodenorm,1,0,174,0,0,0,1,0
1709000,1,nodenorm,1,1,20,0,0,0,1,0
1711000,1,nodenorm,1,0,77,0,0,0,1,0
1713000,1,nodenorm,1,0,7,0,0,0,1,0
1715000,1,nodenorm,1,1,227,0,0,0,1,0
1717000,1,nodenorm,1,0,233,0,0,0,1,0
1719000,1,nodenorm,1,0,223,0,0,0,1,0
1721000,1,nodenorm,1,0,181,0,0,0,1,0
1723000,1,nodenorm,1,1,124,0,0,0,1,0
1725000,1,nodenorm,1,0,131,0,0,0,1,0
1727000,1,nodenorm,1,0,165,0,0,0,1,0
1729000,1,nodenorm,1,1,178,0,0,0,1,0
1731000,1,nodenorm,1,1,2,0,0,0,1,0
1733000,1,nodenorm,1,1,180,0,0,0,1,0
1735000,1,nodenorm,1,0,155,0,0,0,1,0
1737000,1,nodenorm,1,1,197,0,0,0,1,0
1739000,1,nodenorm,1,0,112,0,0,0,1,0
1741000,1,nodenorm,1,1,75,0,0,0,1,0
1743000,1,nodenorm,1,0,235,0,0,0,1,0
1745000,1,nodenorm,1,1,16,0,0,0,1,0
1747000,1,nodenorm,1,0,178,0,0,0,1,0
1749000,1,nodenorm,1,0,250,0,0,0,1,0
1751000,1,nodenorm,1,0,227,0,0,0,1,0
1753000,1,nodenorm,1,1,24,0,0,0,1,0
1755000,1,nodenorm,1,0,30,0,0,0,1,0
1757000,1,nodenorm,1,0,13,0,0,0,1,0
1759000,1,nodenorm,1,1,161,0,0,0,1,0
1761000,1,nodenorm,1,1,198,0,0,0,1,0
1763000,1,nodenorm,1,0,147,0,0,0,1,0
1765000,1,nodenorm,1,0,186,0,0,0,1,0
1767000,1,nodenorm,1,1,222,0,0,0,1,0
1769000,1,nodenorm,1,0,91,0,0,0,1,0
1771000,1,nodenorm,1,0,164,0,0,0,1,0
1773000,1,nodenorm,1,0,24,0,0,0,1,0
1775000,1,nodenorm,1,0,47,0,0,0,1,0
1777000,1,nodenorm,1,1,173,0,0,0,1,0
1779000,1,nodenorm,1,0,176,0,0,0,1,0
1781000,1,nodenorm,1,0,103,0,0,0,1,0
1783000,1,nodenorm,1,0,151,0,0,0,1,0
1785000,1,nodenorm,1,0,194,0,0,0,1,0
1787000,1,nodenorm,1,1,156,0,0,0,1,0
1789000,1,nodenorm,1,0,50,0,0,0,1,0
1791000,1,nodenorm,1,1,25,0,0,0,1,0
1793000,1,nodenorm,1,0,145,0,0,0,1,0
1795000,1,nodenorm,1,0,32,0,0,0,1,0
1797000,1,nodenorm,1,1,75,0,0,0,1,0
1799000,1,nodenorm,1,0,227,0,0,0,1,0
1801000,1,nodenorm,1,1,101,0,0,0,1,0
1803000,1,nodenorm,1,1,187,0,0,0,1,0
1805000,1,nodenorm,1,1,218,0,0,0,1,0
1807000,1,nodenorm,1,0,135,0,0,0,1,0
1809000,1,nodenorm,1,0,129,0,0,0,1,0
1811000,1,nodenorm,1,1,97,0,0,0,1,0
1813000,1,nodenorm,1,1,176,0,0,0,1,0
1815000,1,nodenorm,1,0,191,0,0,0,1,0
1817000,1,nodenorm,1,0,167,0,0,0,1,0
1819000,1,nodenorm,1,1,14,0,0,0,1,0
1821000,1,nodenorm,1,1,18,0,0,0,1,0
1823000,1,nodenorm,1,0,103,0,0,0,1,0
1825000,1,nodenorm,1,0,36,0,0,0,1,0
1827000,1,nodenorm,1,0,56,0,0,0,1,0
1829000,1,nodenorm,1,0,190,0,0,0,1,0
1831000,1,nodenorm,1,0,148,0,0,0,1,0
1833000,1,nodenorm,1,1,238,0,0,0,1,0
1835000,1,nodenorm,1,1,89,0,0,0,1,0
1837000,1,nodenorm,1,0,179,0,0,0,1,0
1839000,1,nodenorm,1,0,158,0,0,0,1,0
1841000,1,nodenorm,1,0,135,0,0,0,1,0
1843000,1,nodenorm,1,0,180,0,0,0,1,0
1845000,1,nodenorm,1,1,233,0,0,0,1,0
1847000,1,nodenorm,1,0,199,0,0,0,1,0
1849000,1,nodenorm,1,0,167,0,0,0,1,0
1851000,1,nodenorm,1,0,219,0,0,0,1,0
1853000,1,nodenorm,1,0,99,0,0,0,1,0
1855000,1,nodenorm,1,1,47,0,0,0,1,0
1857000,1,nodenorm,1,0,102,0,0,0,1,0
1859000,1,nodenorm,1,1,144,0,0,0,1,0
1861000,1,nodenorm,1,0,174,0,0,0,1,0
1863000,1,nodenorm,1,1,194,0,0,0,1,0
1865000,1,nodenorm,1,1,176,0,0,0,1,0
1867000,1,nodenorm,1,1,58,0,0,0,1,0
1869000,1,nodenorm,1,0,223,0,0,0,1,0
1871000,1,nodenorm,1,1,13,0,0,0,1,0
1873000,1,nodenorm,1,0,249,0,0,0,1,0
1875000,1,nodenorm,1,1,45,0,0,0,1,0
1877000,1,nodenorm,1,0,36,0,0,0,1,0
1879000,1,nodenorm,1,0,95,0,0,0,1,0
1881000,1,nodenorm,1,1,51,0,0,0,1,0
1883000,1,nodenorm,1,0,65,0,0,0,1,0
1885000,1,nodenorm,1,1,184,0,0,0,1,0
1887000,1,nodenorm,1,0,62,0,0,0,1,0
1889000,1,nodenorm,1,1,206,0,0,0,1,0
1891000,1,nodenorm,1,1,236,0,0,0,1,0
1893000,1,nodenorm,1,1,117,0,0,0,1,0
1895000,1,nodenorm,1,1,142,0,0,0,1,0
1897000,1,nodenorm,1,1,36,0,0,0,1,0
1899000,1,nodenorm,1,1,210,0,0,0,1,0
1901000,1,nodenorm,1,1,191,0,0,0,1,0
1903000,1,nodenorm,1,1,47,0,0,0,1,0
1905000,1,nodenorm,1,0,102,0,0,0,1,0
1907000,1,nodenorm,1,1,217,0,0,0,1,0
1909000,1,nodenorm,1,1,168,0,0,0,1,0
1911000,1,nodenorm,1,1,162,0,0,0,1,0
1913000,1,nodenorm,1,0,173,0,0,0,1,0
1915000,1,nodenorm,1,1,105,0,0,0,1,0
1917000,1,nodenorm,1,1,232,0,0,0,1,0
1919000,1,nodenorm,1,0,181,0,0,0,1,0
1921000,1,nodenorm,1,0,213,0,0,0,1,0
1923000,1,nodenorm,1,1,201,0,0,0,1,0
1925000,1,nodenorm,1,0,181,0,0,0,1,0
1927000,1,nodenorm,1,1,90,0,0,0,1,0
1929000,1,nodenorm,1,1,230,0,0,0,1,0
1931000,1,nodenorm,1,0,75,0,0,0,1,0
1933000,1,nodenorm,1,1,54,0,0,0,1,0
1935000,1,nodenorm,1,1,187,0,0,0,1,0
1937000,1,nodenorm,1,0,192,0,0,0,1,0
1939000,1,nodenorm,1,1,237,0,0,0,1,0
1941000,1,nodenorm,1,1,225,0,0,0,1,0
1943000,1,nodenorm,1,1,36,0,0,0,1,0
1945000,1,nodenorm,1,0,48,0,0,0,1,0
1947000,1,nodenorm,1,1,228,0,0,0,1,0
1949000,1,nodenorm,1,1,92,0,0,0,1,0
1951000,1,nodenorm,1,0,89,0,0,0,1,0
1953000,1,nodenorm,1,0,191,0,0,0,1,0
1955000,1,nodenorm,1,0,219,0,0,0,1,0
1957000,1,nodenorm,1,1,176,0,0,0,1,0
1959000,1,nodenorm,1,1,53,0,0,0,1,0
1961000,1,nodenorm,1,0,195,0,0,0,1,0
1963000,1,nodenorm,1,0,135,0,0,0,1,0
1965000,1,nodenorm,1,0,30,0,0,0,1,0
1967000,1,nodenorm,1,1,190,0,0,0,1,0
1969000,1,nodenorm,1,1,165,0,0,0,1,0
1971000,1,nodenorm,1,0,17,0,0,0,1,0
1973000,1,nodenorm,1,1,59,0,0,0,1,0
1975000,1,nodenorm,1,0,28,0,0,0,1,0
1977000,1,nodenorm,1,0,165,0,0,0,1,0
1979000,1,nodenorm,1,0,76,0,0,0,1,0
1981000,1,nodenorm,1,0,104,0,0,0,1,0
1983000,1,nodenorm,1,0,37,0,0,0,1,0
1985000,1,nodenorm,1,1,24,0,0,0,1,0
1987000,1,nodenorm,1,0,4,0,0,0,1,0
1989000,1,nodenorm,1,1,20,0,0,0,1,0
1991000,1,nodenorm,1,0,151,0,0,0,1,0
1993000,1,nodenorm,1,1,147,0,0,0,1,0
1995000,1,nodenorm,1,1,94,0,0,0,1,0
1997000,1,nodenorm,1,1,149,0,0,0,1,0
1999000,1,nodenorm,1,1,35,0,0,0,1,0
2001000,1,nodenorm,1,0,24,0,0,0,1,0
2003000,1,nodenorm,1,1,220,0,0,0,1,0
2005000,1,nodenorm,1,1,0,0,0,0,1,0
2007000,1,nodenorm,1,0,121,0,0,0,1,0
2009000,2,alldenorm,1,0,0,1,0,0,1,0
2011000,2,alldenorm,1,0,0,1,0,0,1,0
2013000,2,alldenorm,1,1,0,1,0,0,1,0
2015000,2,alldenorm,1,0,0,1,0,0,1,0
2017000,2,alldenorm,1,1,0,1,0,0,1,0
2019000,2,alldenorm,1,1,0,1,0,0,1,0
2021000,2,alldenorm,1,0,0,1,0,0,1,0
2023000,2,alldenorm,1,0,0,1,0,0,1,0
2025000,2,alldenorm,1,1,0,1,0,0,1,0
